FPNet,qualitative comparison,"Assessing model outputs by visual inspection, highlighting strengths and failure modes in real-world scenarios.",Displaying side-by-side masks from FPNet and a baseline on a hidden lizard image.,
FPNet,qualitative comparison,Visual assessment of segmentation outputs to illustrate strengths and failure modes in real scenes beyond numeric scores.,Displaying side-by-side masks of FPNet and a baseline on a hidden crab image to show improvement.,
FPNet,quantitative comparison,"Rigorously measuring performance via metrics (e.g., MAE, weighted F-measure), enabling objective ranking of models.",Reporting FPNet’s 0.03 MAE vs. a baseline’s 0.045 on the COD10K test set.,
FPNet,quantitative comparison,"Objective evaluation of methods using standardized metrics (MAE, F-measure, E-measure, S-measure) on benchmark datasets.",Reporting FPNet’s 0.028 MAE vs. SINet-V2’s 0.035 on COD10K.,
FPNet,quantitative results,"Numerical performance metrics (MAE, F-measure, E-measure, S-measure) reported in tables.",Listing FPNet’s MAE of 0.025 and weighted F-measure of 0.88 on CAMO in Table 2.,
PVT,query embedding,"A learnable vector (or set of vectors) used as the “query” in cross-attention, typically representing object slots in detection Transformers like DETR.","DETR uses 100 query embeddings; at each decoder layer, these query vectors attend over PVT tokens to propose up to 100 objects.",
PVT,"query, key, value","The three projections of token embeddings used in self-attention: queries attend to keys, and weights are applied to values to produce outputs.","A single token’s embedding is multiplied by three different weight matrices to yield a 96-dim query, 96-dim key, and 96-dim value for each head.",
SAM,r (reduction ratio),The scalar hyperparameter controlling the bottleneck width in CBAM’s shared MLP: hidden size=C/r. Typical choice is 16.,"With C=256 and r=16, the hidden layer size is 16.",
FPNet,random crop,"An augmentation that extracts random sub-regions of an image, forcing the model to learn from partial views and improving robustness to scale and translation variations.",Cropping random 128×128 patches from a 512×512 forest image to train scale-robust COD features.,
SINet,random crop,"Augmentation that extracts random sub-windows of the image and mask, forcing the network to learn from partial views.","To train SINet on varied scales, each image is randomly cropped to a 224×224 patch before feeding into ResNet-50.",
SINet,random flip,A simple augmentation that flips images (and corresponding masks) horizontally or vertically with some probability.,"During COD10K training, SINet flips half of the images horizontally, ensuring robust detection when camouflaged animals face either direction.",
FPNet,random rotation,"Rotating images by a random angle within a set range. This augmentation exposes the model to varied object orientations, helping it detect camouflaged shapes regardless of alignment.",Rotating jungle images up to ±30° during training to handle tilted leaf orientations.,
FPNet,random seed,A fixed initial value controlling data shuffling and weight initialization to ensure reproducibility.,"Setting a random seed of 42 for NumPy, PyTorch, and CUDA to replicate FPNet training runs exactly.",
FPNet,real-time detection,Processing speed (often ≥30 FPS) sufficient for live video applications. COD methods must balance accuracy with throughput to meet real-time constraints.,Achieving 32 FPS on 256×256 frames using a single RTX 2080 Ti.,
RFB,real-time processing,"Inference speed ≥25 frames per second (FPS), suitable for live video applications.",RFBNet300 runs at 83 FPS on a single Titan X GPU.,
SINet,recall,The ratio of true‐positive pixels to all ground‐truth foreground pixels. It measures completeness by penalizing missed detections.,"If the ground‐truth mask has 1000 object pixels and SINet correctly labels 850 of them, recall = 850/1000 = 0.85.",
Octave Convolution,receptive field,The region in the input space that a particular output unit “sees.” Larger receptive fields capture more context but cost more compute if at high resolution.,A 3×3 convolution on a 224×224 map yields a 3×3 receptive field per output; stacking two such layers expands the effective receptive field to 5×5.,
RFB,receptive field (RF),The spatial region in the input image that influences the activation of a single unit in a convolutional feature map. RF size reflects how much context (neighborhood) each unit “sees.”,"In VGG16, a 3×3 convolution at conv3_3 yields an effective RF of 7×7 pixels on the original image.",
NCD,receptive field (RF),"In the context of CNNs, the RF of a feature activation is the region of the input image that influences that activation. SINet’s RF module uses varied convolutional dilation rates to capture both fine detail and global context.",A convolutional layer with dilation 2 in the RF module can “see” a 5×5 pixel area even though its kernel is only 3×3.,
SINet,receptive field (RF) module,"A multi‐branch convolutional block that applies dilated convolutions with varying dilation rates to each backbone feature map. By mixing multiple dilation scales, it enlarges the network’s “field of view” without pooling, capturing both local details and global context.","On a grassland image, the RF module’s branch with dilation 4 sees a 15×15 patch, helping spot faint zebra stripes that span a wider area than a standard 3×3 kernel.",
RFB,receptive field block (RFB),"A custom module combining multi-branch convolutions with varying kernel sizes and dilation rates, then concatenating and merging via 1×1 conv.","The RFB inserted after conv4_3 has three branches with RFs of sizes {1,3,5} and dilations {1,3,5}.",
FPNet,recreational art,"Artistic images using camouflage patterns to hide subjects, providing challenging benchmarks for COD evaluation.",Detecting a hidden human figure painted in trompe-l’œil street art scenes.,
FPNet,recreational art,Artistic images where subjects are purposely hidden in the scene. These provide extreme COD benchmarks due to deliberate camouflage patterns.,Detecting a hidden figure painted in trompe-l’œil street art blending into architectural details.,
SAM,reduction ratio (r),A hyperparameter that shrinks the MLP’s hidden layer size relative to channel count C to control capacity and overhead. CBAM typically uses r=16.,"With C=512 and r=16, the MLP’s hidden size is 512/16=32.",
SINet,reduction ratio (r),"A hyperparameter in channel attention modules that controls the dimensionality reduction of the channel descriptor before expansion. A larger r yields more compact MLP representations, reducing parameters at the cost of capacity.","In SA, SINet sets r=16 to shrink the 256‐channel descriptor into a 16‐dimensional hidden state before expanding back, striking a balance between model complexity and expressive power.",
SAM,refined feature map,The output after CBAM’s sequential channel and spatial attention: F″ ∈ R^{C×H×W}. This refined map is forwarded to subsequent layers.,F″ has the same shape as F but with suppressed background activations.,
FPNet,refined mask prediction,"Final high-resolution segmentation mask after Stage 2’s correction fusion and boundary refinement, achieving precise delineation of camouflaged object contours.",Outputting a 256×256 binary mask perfectly outlining a camouflaged deer’s shape.,
FPNet,region proposal network (RPN),A CNN component that predicts objectness scores and bounding boxes over anchors at multiple scales.,Employing an RPN to suggest likely locations of camouflaged turtles in pond images.,
FPNet,region-aware supervision,"Training signals applied to entire connected object regions (e.g., IoU or Dice loss) to encourage structural coherence in predictions beyond individual pixels.",Computing IoU loss over each predicted lizard mask region.,
FPNet,region-wise supervision,"Supervising predictions at the level of connected regions or entire masks, often via IoU-based losses, to enforce holistic structural consistency beyond individual pixels.",Incorporating IoU loss over the entire predicted fish mask to encourage full-region overlap.,
RFB,regression head,"The branch of the detection head dedicated to predicting bounding-box coordinate offsets relative to default boxes, typically trained with Smooth L1 loss.","On conv10_2, the regression head is a 3×3 conv layer that predicts (Δx, Δy, Δw, Δh) for each of 6 anchors per spatial cell.",
PVT,relative positional encoding,"A scheme where attention bias depends on the relative distance between tokens, rather than absolute position, enabling better generalization across varying input sizes.",PVT could be extended with relative positional encodings so that Stage 2 attention biases by the offset (i–j) between patches instead of their absolute grid coordinates.,
SAM,rectified linear unit (ReLU),"An activation function f(x)=max(0, x) that introduces nonlinearity and mitigates vanishing gradients. CBAM’s MLP uses ReLU between its two FC layers.","After W₀ reduces dimensions, ReLU zeros out negatives before W₁.",
FPNet,ReLU activation,"The Rectified Linear Unit applies f(x)=max(0,x) to introduce non­linearity. It is computationally efficient, alleviates vanishing gradients, and encourages sparse activations, but can suffer from “dying ReLUs” if many units become inactive.",Applying ReLU after each convolution to zero out negative pixel responses.,
SINet,ReLU activation,"A non‐linear function f(x)=max(0,x) applied element‐wise to feature maps, introducing sparsity and avoiding saturation in the positive regime. ReLU accelerates convergence by mitigating vanishing gradients.","After each batch‐normalized convolution in the RF module, SINet applies ReLU to inject non‐linear modeling power, enabling the network to distinguish subtle camouflaged textures.",
SAM,residual attention network,An encoder-decoder style attention network combining residual learning with spatial attention maps.,RA-56 applies attention masks learned via an encoder-decoder to residual blocks.,
SAM,residual block,"A convolutional block that adds its input to its output via a skip connection, easing optimization of deep networks.",A ResNet bottleneck block adds the 1×1–3×3–1×1 conv output to its input.,
Octave Convolution,residual block,"A network module with a skip-connection that adds the block’s input to its output, enabling very deep network training.",The basic ResNet block: two 3×3 convolutions plus an identity shortcut.,
SINet,residual block,"A module that adds the input of two or more convolutional layers directly to their output, forming an identity shortcut. This skip connection mitigates vanishing gradients and enables the training of very deep networks by learning residual mappings instead of full transformations.","In ResNet-50, each residual block in stages 3–5 produces feature maps (C3–C5) for SINet, preserving information flow while extracting increasingly abstract representations.",
PVT,residual bottleneck,"A residual block pattern where the main branch temporarily expands channel dims, processes information, then projects back down, balancing capacity and compute. The bottleneck pattern controls parameter growth.","PVT’s FFN first expands from 384 to 1,536 dims then projects back to 384 in each residual block.",
FPNet,residual connection,"A skip connection that adds a layer’s input directly to its output. Residual connections ease gradient flow, enable very deep networks, and allow the model to learn residual mappings rather than full transformations.",Adding input features to the output of a 3×3 convolution block in ResNet-50.,
FPNet,residual connection,"Bypass link that adds a layer’s input directly to its output, easing gradient flow and enabling very deep architectures by learning residual mappings.",Adding each transformer block’s input tokens to its output to stabilize learning.,
FPNet,residual connection,A shortcut that adds input features to a block’s output. It improves gradient flow and allows very deep network designs.,Adding input tokens directly back to the output of each transformer sub-block.,
PVT,residual feature reuse,"The practice of feeding input features forward via skip connections so later layers can directly access earlier representations, improving gradient flow.","Every PVT encoder block adds its input tokens back to its FFN output, enabling reuse of original features throughout the network.",
SINet,residual learning,"A strategy where networks learn residual (difference) mappings via skip connections, simplifying optimization and enabling deeper architectures.",SINet’s ResNet-50 backbone uses residual blocks to extract robust features without degradation across 50+ layers.,
SAM,ResNet,A deep residual network employing skip connections to enable very deep architectures.,ResNet-50 uses 16 bottleneck blocks with identity shortcuts.,
FPNet,ResNet (residual network),"A deep CNN architecture built from residual blocks leveraging residual connections. ResNets can scale to hundreds of layers with improved training stability, serving as common backbones for segmentation and detection tasks.",Using ResNet-101 pretrained on ImageNet as the base encoder for FPNet.,
FPNet,ResNet backbone,A CNN architecture built from residual blocks with skip connections. Commonly used to extract hierarchical features before adding frequency modules.,Using ResNet-50 pretrained on ImageNet to supply multi-level RGB features for FPNet.,
RFB,ResNet-101,A 101-layer deep convolutional neural network using residual connections to ease gradient flow.,ResNet-101 has a theoretical RF of 483×483 at its deepest layer on a 224×224 input.,
SAM,ResNeXt,A ResNet variant introducing cardinality via grouped convolutions in each block.,ResNeXt-50 (32×4d) uses 32 parallel paths with 4 filters each.,
RFB,RetinaNet,A one-stage detector that uses Focal Loss to address class imbalance and achieves two-stage detector accuracy.,RetinaNet500 (ResNet-101-FPN) achieves 34.4 AP on COCO at 90 ms/image.,
PVT,RetinaNet head,"A detection head with a classification subnet and a box-regression subnet that operates on each level of a feature pyramid, typically using convolutional layers.","When plugged on top of PVT+FPN, the RetinaNet head applies 4 layers of 3×3 convs to each 28×28 feature map to predict anchors and class scores.",
RFB,retinotopic map,A mapping of visual field coordinates to cortical positions where neighboring image locations project to neighboring neurons. It inspired RFB’s spatial arrangement of multi-scale RFs.,Fig. 1 in the paper shows circles of different radii arranged to mimic retinotopic pRF layouts.,
RFB,RFB net,"The full one-stage detector formed by replacing top SSD layers with RFB modules, achieving improved accuracy at real-time speed.",RFBNet300 (input 300×300) runs at 83 FPS on Titan X with 80.7% VOC2007 mAP.,
FPNet,RGB domain,"The standard color-space representation of images using red, green, and blue channels. Most neural networks operate in the RGB domain before any frequency-domain transformation or filtering is applied.","Feeding raw 3-channel (R,G,B) camera data into a CNN for initial feature extraction.",
FPNet,RGB features,"Feature maps derived purely from color-space convolutions or attention layers. Often lack strong cues for low-contrast scenes, hence complemented by frequency features in FPNet.","Convolving the R, G, B channels to detect a red fox against autumn leaves.",
FPNet,ROI align,Improved ROI pooling using bilinear interpolation to avoid quantization errors in proposal coordinates.,Aligning proposals precisely over a hidden frog’s contour to preserve edge details.,
FPNet,ROI pooling,Extracting a fixed-size feature map from each proposed region by pooling activations within its bounds.,Pooling 16×16 pixel features from each RPN box to standardize inputs for the mask head.,
RFB,RoIAlign,A bilinear-interpolation layer that accurately extracts features for region proposals in two-stage detectors.,Mask R-CNN uses RoIAlign instead of RoIPool to avoid misalignments.,
PVT,ROIAlign,"A differentiable pooling operation that extracts fixed-size feature maps (e.g., 7×7) for each Region of Interest by bilinear sampling, avoiding quantization artifacts.","Mask R-CNN+PVT uses ROIAlign to sample 14×14 Stage 3 features for each ground-truth box, producing 7×7 pooled tokens per ROI.",
SINet,S_object,The object-aware component of Structure-measure focusing on global foreground and background mean statistics. It evaluates whether the predicted mask’s coarse shape matches the GT silhouette.,"For a 256×256 camo map, S_object=0.902 if the mean pixel values within the predicted and GT regions closely coincide.",
SINet,S_region,The region-aware component of Structure-measure that subdivides the map into four quadrants and compares local statistics. It captures regional layout consistency.,"A camouflaged frog image yields S_region=0.875, indicating SINet’s mask respects left/right and top/bottom texture distributions in each quadrant.",
FPNet,S-measure,A structural similarity metric for segmentation that considers region-aware and object-aware scores.,Obtaining an Sα of 0.88 on chameleon instances with blurry outlines.,
FPNet,S-measure,A structural similarity metric combining region-aware and object-aware scores. It captures both foreground completeness and boundary alignment.,"Achieving an Sα of 0.88 on CHAMELEON, indicating high structural fidelity of saliency maps.",
FPNet,saliency map,"A grayscale heatmap indicating the “importance” or conspicuity of each pixel in an image. Saliency maps are used in both SOD and COD to guide networks toward regions likely containing objects, although camouflaged objects demand specialized saliency cues.",Highlighting the most contrasting region in an urban scene to spot a hidden pedestrian.,
SINet,salient instance / object detection,A subfield of SOD that outputs both instance-level masks and bounding boxes for each detected salient object. It combines elements of object detection and segmentation gated by human attention cues.,"Salient instance outputs can be used to mine negative examples for SINet’s training: bright, high-contrast objects that should not be flagged as camouflage.",
FPNet,salient object detection (SOD),The task of finding the most visually distinctive objects in an image. COD is a more challenging variant since camouflaged objects are intentionally low-saliency.,Detecting a brightly colored balloon in a cluttered party scene.,
SINet,salient object detection (SOD),"A task that identifies and segments the most attention-grabbing foreground objects in an image. Salient objects contrast strongly with their backgrounds, the opposite of COD’s goal.",Using SOD outputs as negative samples helps SINet learn that high‐contrast regions should be ignored for camouflage detection.,
RFB,sampling distance,"The spacing between taps in a dilated convolution, equal to dilation rate.",Dilation=4 in a 3×3 conv yields a sampling distance of 4 pixels.,
RFB,sampling grid,The pattern of positions (offsets) where convolution kernel taps are applied on the feature map.,"A standard 3×3 grid has offsets {(-1,-1),(-1,0),…, (1,1)}.",
FPNet,scaled dot-product attention,"Core operation in transformers computing similarity between query and key vectors (via dot product), scaled by the root of their dimension, and applied to value vectors to yield attended features.",Computing attention scores between patch tokens to link a camouflaged animal’s head and tail patches.,
PVT,scaling factor,"The constant (1/√d_k) multiplied with dot-product attention scores to prevent them from growing too large, which could push softmax into saturated regimes and harm gradient flow.","In PVT’s attention, dot products are scaled by 1/√64 before softmax when each head dimension is 64.",
NCD,search attention (SA),A channel‐wise attention mechanism that reweights feature channels according to their relevance for spotting camouflaged regions. SA computes global descriptors and generates per-channel scaling factors via a small MLP.,"In the “search” stage, SA boosts channels responding to sharp edges and textures—helping SINet localize a hidden lizard against bark patterns",
SINet,search attention (SA),"A channel-wise attention mechanism that reweights each RF-enhanced feature channel according to its importance for spotting camouflaged regions. SA pools spatially, passes descriptors through a small MLP, and produces per-channel scaling factors applied back to the feature map.","In the Search branch, SA may boost channels responding strongly to edge-like patterns—thereby sharpening SINet’s focus on subtle contours of a concealed bird against tree bark.",
NCD,search identification network (SINet),A two-stage deep network designed specifically for camouflaged object detection. In the search stage it locates approximate regions of potential hidden objects; in the identification stage it refines and segments them.,"On the COD10K test set, SINet first highlights candidate regions containing a camouflaged butterfly, then produces a precise binary mask around its wings.",
SINet,search identification network (SINet),A two‐stage deep convolutional framework for camouflaged object detection. In the Search stage it roughly localizes regions likely to contain hidden objects; in the Identification stage it refines those regions into a precise segmentation mask.,"Applied on a forest image, SINet first flags patches containing a camouflaged deer, then outputs a pixel‐wise mask that tightly follows the deer’s outline.",
SINet,search stage,"The first module in SINet, designed to quickly scan high‐level feature maps and highlight candidate object regions. It produces a coarse “attention” map indicating where a camouflaged object might lie.","On a beach scene, the Search stage might light up areas of sand where a hidden crab’s shell texture stands out from the background.",
PVT,segmentation head,A lightweight network that upsamples and refines feature maps to produce per-pixel class labels for semantic or instance segmentation.,"In Mask R-CNN+PVT, the segmentation head upsamples the 14×14 Stage 3 features via transpose convolutions to output a 224×224 mask.",
FPNet,self-supervised learning,"Pretraining a model on auxiliary tasks that generate their own labels (e.g., rotation prediction).",Using rotation classification of scrambled patches to pretrain FPNet’s transformer backbone before COD fine-tuning.,
FPNet,semantic consistency,"Ensuring that fused features maintain coherent semantic interpretations across layers or modalities, preventing contradictory activations.",Validating that high-frequency texture cues align with semantic object regions in deeper layers.,
SINet,semantic cue,"A high-level signal or pattern that indicates the presence of an object or concept, such as a color distribution or distinctive shape. Semantic cues help networks differentiate objects from backgrounds, even under camouflage.",SINet leverages semantic cues from C5—like the elongated form of a stick insect—to spot camouflaged regions in complex foliage backgrounds.,
FPNet,semantic hierarchy,The organization of feature representations from low-level (pixels/textures) to high-level (object semantics). Frequency-perception in FPNet is driven by tapping into multiple semantic levels for robust coarse positioning.,Visualizing feature pyramid levels showing leaf veins at stage1 and entire tree shapes at stage4.,
FPNet,semantic hierarchy,Layered arrangement of representations from low-level textures to high-level semantics; frequency cues at different depths exploit this hierarchy to inform coarse mask placement.,Fusing low-layer edge maps with deep semantic maps to detect a camouflaged fox silhouette.,
FPNet,semantic segmentation,The task of assigning a class label to each pixel. COD is a specialized segmentation problem with only one foreground class that blends into the background.,Predicting a binary mask that labels every pixel as “background” or “camouflaged object.”,
FPNet,semantic-driven frequency learning,Guidance of frequency separation by semantic hierarchy: deeper layers propose object-level semantics that steer the learnable frequency filters to focus on meaningful texture and contour patterns.,Using class-level features from ResNet’s deeper blocks to adjust frequency splits for detecting camo-snakes.,
FPNet,semantically driven frequency filters,Learnable filters guided by high-level semantic features. They adapt the spectral decomposition to focus on bands most relevant for object/background discrimination.,Using ResNet’s deepest features to adjust octave-conv separation for better lizard detection.,
FPNet,semi-supervised learning,Training with both labeled and unlabeled data to leverage larger datasets.,"Pretraining FPNet on 1,000 unlabeled nature photos with a self-supervised task, then fine-tuning on COD masks.",
PVT,sequence length,"The number of tokens (patch embeddings) input to a Transformer encoder at a given stage, equal to (H/stride × W/stride).","For a 224×224 input with 4×4 patch size, Sequence Length‌1 = 56×56 = 3,136 tokens.",
PVT,sequence length reduction,Shrinking the number of tokens processed in deeper stages to lower computational and memory costs. This reduction targets efficiency while preserving essential information.,"PVT reduces sequence length from 3,136 tokens in Stage 1 down to 49 tokens in Stage 4 through patch merging and pooling.",
PVT,sequence reduction ratio,"The factor by which token count decreases between stages, controlling the computational savings and resolution change.","PVT reduces the number of tokens by a ratio of 4 (from 3,136 to 784 to 196 to 49) across its four stages.",
FPNet,SGD optimizer,"Stochastic Gradient Descent updates model parameters using mini-batch gradient estimates. With carefully tuned momentum and learning rate schedules, SGD often outperforms adaptive methods in final test-set accuracy for large-scale vision models.",Training a segmentation backbone from scratch using SGD with momentum 0.8.,
FPNet,shallow high-resolution features (SHRF),"Early (low-level) network outputs that retain original image resolution and fine boundary details. In FPNet’s refinement stage, these features are fused last to sharpen object edges omitted by deeper, lower-resolution layers.",Fusing the first CNN block’s 1/4-scale feature map to crisply outline leaf margins.,
FPNet,shallow high-resolution features (SHRF),Early network outputs that retain near-input spatial resolution and fine boundary details; fused last to sharpen the predicted mask’s edges.,Concatenating the 1/4-scale output of ResNet’s first block to the final mask for crisp outlines.,
FPNet,shallow high-resolution features (SHRF),"The Stage-2 input from early network layers (e.g., ResNet’s C2) that preserve full or ¼ input resolution and fine boundary details, fused last to refine mask edges.",Concatenating the 128×128 C2 feature map with the corrected semantic map to crisply outline leaf margins,
SAM,shared MLP,"An MLP whose weights are shared between two inputs—here, the average-pooled and max-pooled channel descriptors. This reduces parameter count.","Both pooled vectors pass through the same MLP weights (W₀, W₁).",
FPNet,shifted window,"In some transformer variants, window partitions are shifted between layers to allow cross-window information exchange while retaining low compute.",Offsetting window grids by half a window size in alternating layers to mix neighboring regions.,
SINet,sigmoid,"A pointwise activation σ(x)=1/(1+e^(–x)) that squashes real-valued inputs into [0,1], making it suitable for binary segmentation outputs.","SINet applies sigmoid to the final identification logits, converting raw scores into per-pixel probabilities for camouflaged object presence.",
FPNet,sigmoid activation,"A bounded activation function σ(x)=1/(1+e^(−x)) that maps real values into (0,1). It is suitable for binary classification or mask probability outputs but can saturate during training, leading to vanishing gradients for large input magnitudes.",Producing per-pixel probabilities when predicting a binary camo-object mask.,
SINet,sigmoid activation,"A pointwise function σ(x)=1/(1+e^(−x)) that converts arbitrary real‐valued inputs into the [0,1] range, suitable for modeling probabilities in binary classification tasks such as foreground vs. background segmentation.",SINet applies a sigmoid to the final identification map to produce a per‐pixel probability pi indicating the likelihood that pixel i belongs to a camouflaged object.,
SAM,sigmoid activation function,"A gating function σ(x)=1/(1+e^{-x}) that squashes real-valued inputs into (0,1), useful for attention weights. CBAM applies sigmoid to MLP and convolution outputs.","The channel attention logit vector [2.0, –1.0] becomes [0.88, 0.27] after σ.",
SAM,sigmoid function (σ),"A logistic function used to generate attention weights in [0,1]. In CBAM, σ gates both channel and spatial refined maps.",Weighting a feature activation of 5.0 by σ(5.0)=0.993 yields 4.97.,
FPNet,sigmoid gating,The use of a sigmoid activation to produce weights between 0 and 1 for gating information flow. It allows the network to softly select or suppress features based on learned importance.,Applying sigmoid gating to combine high- and low-frequency streams adaptively.,
SAM,sigmoid gating,"Using a sigmoid to produce values in [0,1], functioning as a soft gate to scale information.",A gating value of 0.6 retains 60% of the original activation.,
SINet,similar color (SC),"An attribute indicating that object and background share very similar color distributions, assessed via histogram distance metrics.","A fish whose scales and water share nearly identical hues is labeled “SC,” challenging SINet’s reliance on color contrast.",
RFB,single shot detector (SSD),A one-stage detector that simultaneously predicts object classes and box offsets on multiple feature maps in a single forward pass.,SSD300 uses six feature maps (38×38 to 1×1) to detect objects from small to large.,
PVT,single-head self-attention,"A simplified attention mechanism with only one head, where queries, keys, and values are projected only once. It reduces computational cost but captures fewer relational subspaces.",A lightweight PVT variant might use single-head attention in Stage 1 to save FLOPs at the expense of representation diversity.,
FPNet,skeletonization,"Reducing a binary mask to its medial axis (one-pixel-wide skeleton), useful for shape analysis and topology preservation.",Skeletonizing a segmented snake mask to analyze its curvature.,
FPNet,skip connection,"A connection that bypasses one or more layers, directly adding or concatenating earlier feature maps to later layers. Skip connections mitigate vanishing gradients, preserve spatial details, and help fuse features at different semantic levels.",Concatenating early CNN features with deep features to maintain edge information in segmentation.,
FPNet,skip connection,A shortcut that bypasses one or more layers by adding or concatenating an earlier feature map to a later layer. It preserves fine spatial details and mitigates vanishing gradients. (Also covered earlier but reiterated for decoder design.),Concatenating the encoder’s C2 map with the decoder’s upsampled map before convolution.,
PVT,skip connection,A residual pathway that bypasses one or more layers by adding the input of a block directly to its output. This helps mitigate vanishing gradients and stabilizes training in deep networks.,"Every Transformer encoder block in PVT adds its input tokens back to the FFN output, ensuring stable gradients and feature reuse across layers.",
SAM,skip connection,"A shortcut linking a block’s input directly to its output, facilitating gradient flow.","In ResNet, identity skip connections bypass conv layers.",
SINet,skip connection,"A pathway that routes signals from an earlier layer directly to a later layer, bypassing intermediate transformations. Skip connections facilitate gradient flow and enable multi‐level feature reuse.","PDC employs skip connections by linking RF outputs of C4 and C5 directly into the decoder, preserving fine details lost in deeper convolutions.",
SINet,small object (SO),"An attribute where the object-to-image area ratio is below 0.1, evaluating detection of tiny, easily overlooked targets.",A small grasshopper in a 512×512 image might occupy only 30×30 pixels and be marked “SO.”,
RFB,smooth L1 loss,"A loss with L2 behavior for small errors and L1 for large errors, preventing gradient explosion.",Error δ = 3.0 yields Smooth L1(δ) =,−0.5 = 2.5.
FPNet,smoothness loss,"A regularization loss that penalizes large mask gradients, encouraging smoother predictions. By discouraging spurious boundary oscillations, it yields more cohesive mask regions in segmentation tasks.",Adding smoothness loss to suppress speckled mask artifacts around a camouflaged rock.,
FPNet,softmax activation,"A normalization function that converts a vector of real-valued scores into a probability distribution. In segmentation, softmax is used for multi-class mask predictions across pixels, ensuring all class probabilities sum to one at each location.","Classifying each pixel into “background,” “tree,” or “animal” categories.",
FPNet,softmax cross-entropy,A loss combining softmax activation with cross-entropy measurement. It penalizes differences between multi-class probability outputs and one-hot ground truths at each pixel.,"Computing softmax cross-entropy over three classes (“bg,” “object1,” “object2”) in multi-instance COD.",
PVT,softmax cross-entropy,"A loss function combining softmax activation with cross-entropy to measure classification error across mutually exclusive classes, widely used in both image classification and segmentation.","During pre-training on ImageNet, PVT optimizes softmax cross-entropy over 1,000 classes on the [CLS] token.",
RFB,softmax loss,The multiclass cross-entropy loss after applying Softmax activation over class logits.,"Given logits [2,1,0], p_class 0 = e²/(e²+e¹+1) then loss = −log(p_true).",
PVT,softmax normalization,A function that converts raw attention scores into a probability distribution by exponentiating and normalizing them so they sum to one. This ensures attention weights are positive and sum to one.,"After computing dot products between queries and keys, PVT applies softmax over each row of the score matrix to obtain attention weights.",
RFB,spatial array,The layout of sampling points (RF centers) over the feature map induced by multi-branch dilated conv.,"Fig. 2’s final array shows points at offsets {0,±3,±5} around center.",
FPNet,spatial attention,"A mechanism that generates a 2D weight map over spatial locations, allowing the network to focus on the most relevant regions when fusing or refining features.",Computing a 64×64 attention mask that highlights the fox’s silhouette area.,
SAM,spatial attention map,"A H×W×1 tensor of values in [0,1] produced by the spatial attention module to weight spatial locations in the refined feature map.",A 7×7 spatial attention map might highlight central pixels over background.,
SAM,spatial attention module,"The second sub-module of CBAM that computes a two-dimensional attention map over spatial locations. It concatenates average-pooled and max-pooled channel descriptors along the channel axis, applies a 7×7 convolution, and a sigmoid activation to focus on “where” to attend.","On a refined feature map of shape 512×7×7, spatial attention highlights foreground pixels corresponding to the object.",
SAM,spatial axis,The two axes indexing height and width in a feature map. CBAM’s spatial attention operates across these.,Axes 1 and 2 in R^{512×14×14} represent H and W.,
SAM,spatial descriptor,The condensed 2D map (H×W) obtained by pooling across channels and summarizing spatial importance.,A 14×14 spatial descriptor used to compute spatial attention.,
SAM,spatial dimension (H×W),The height and width of a feature map’s spatial resolution. CBAM’s spatial attention operates across these dimensions.,A feature map of size 14×14 has H=14 and W=14 spatial locations.,
Octave Convolution,spatial frequency,"A measure of how rapidly pixel or feature values change over space. High frequencies encode fine details, low frequencies encode coarse structures.","Edges in an image correspond to high spatial frequencies, while smooth sky regions correspond to low frequencies.",
SAM,spatial Information,The arrangement and importance of activations over spatial positions. CBAM’s spatial attention highlights salient regions.,Pixels belonging to an object in the center of an image receive higher weights.,
PVT,spatial reduction layer,A specialized attention variant (SRA) that applies pooling to key/value maps before attention to lower token count and computation.,"In PVT’s Stage 2 SRA, keys and values are average-pooled by factor 2, reducing 784 tokens to 196 before dot-product attention.",
RFB,spatial resolution,"The height×width of a feature map, determining localization granularity.","conv4_3 has 38×38 resolution, while conv11_2 is 1×1.",
Octave Convolution,spatial resolution,The height and width size of a feature map tensor. Reducing spatial resolution via pooling or strided operations lowers memory and compute cost.,Down-sampling a 224×224 feature map to 112×112 halves both height and width resolution.,
SINet,spatial resolution,"The height and width dimensions of a tensor, determining the granularity at which spatial details are represented. Higher resolution captures finer details but requires more computation.","On a 256×256 input, SINet’s backbone produces C3 at 64×64, C4 at 32×32, and C5 at 16×16, balancing detail preservation with context aggregation.",
PVT,spatial-reduction attention (SRA),"A variant of multi-head self-attention that applies a pooling or stride operation to key/value maps, reducing the number of tokens and hence memory and computation.","In Stage 2’s SRA, keys and values are pooled by a factor of 2, so attention operates over 196 tokens instead of 784, cutting cost by ~75%.",
PVT,spatial-reduction ratio,"The pooling or stride factor applied to keys/values in SRA, determining how much the token count is reduced before attention.","A spatial-reduction ratio of 2 reduces a 28×28 grid of keys/values to 14×14 for attention in Stage 2, cutting tokens from 784 to 196.",
PVT,spatial-reduction ratio,"The pooling or stride factor applied to keys/values in SRA to reduce token count before attention, trading off granularity for efficiency.","In Stage 3 SRA, a ratio of 2 pools the 14×14 grid to 7×7 keys/values, lowering attention FLOPs by 75%.",
